"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50150294","AA ADMIRALS CLUB","Manhattan","42","BROADWAY","10004","8663723035",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.706263297358","-74.012908734166","101","01","000900","1000812","1000220020","MN25","POINT (-74.012908734166 40.706263297358)"
"50092831","COLLECTIVE RETREATS","Manhattan","825","GRESHAM ROAD",,"3369090070",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"0","0",,,,"1086338","1000010010",,
"50178969","MUNCHY MUNCHY CORP","Manhattan","1","HERALD SQUARE","10001","6466372137",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.750541907818","-73.987541021756","105","04","010900","1089436","1008100045","MN17","POINT (-73.987541021756 40.750541907818)"
"50147056","SIMO PIZZA","Manhattan","1290","6 AVENUE","10119","6463988666",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.760850108553","-73.979716722068","105","04","010400","1034510","1012670001","MN17","POINT (-73.979716722068 40.760850108553)"
"50181644","ARF NEW YORK INC","Bronx","251","8TH AVE",,"9176153267",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"0","0",,,,,"2",,
"50162499","DRAGON TEA 168 INC","Bronx","605A","EAST  187 STREET","10458","9299972212",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.855446493498","-73.887348207172","206","15","038900","2097284","2030770001","BX06","POINT (-73.887348207172 40.855446493498)"
"50145645","HERO","0","610","5TH AVE","69361","2038148019",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,,,,,,,,,
"50144834","BIJOU BK","Brooklyn","1017","NOSTRAND AVENUE","11225","9175869852",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.663583256591","-73.950932177562","309","40","032900","3034834","3013160006","BK60","POINT (-73.950932177562 40.663583256591)"
"50138422","Bronxlandia","Bronx","910","HUNTS POINT AVENUE","10474","9175335540",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.819773089536","-73.890154692115","202","17","011502","2006003","2027410001","BX27","POINT (-73.890154692115 40.819773089536)"
"50172158","QUALITY EDIBLES LLC","0","41","W 40TH ST","07002","7186078306",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,,,,,,,,,
"50160916","H&F BALLROOMS INC","Brooklyn","1335","50 STREET","11219","7187502030",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.633944352767","-73.991828678524","312","44","023600","3137768","3056420061","BK88","POINT (-73.991828678524 40.633944352767)"
"50175362","BROOKLYN TEA & MARKET","Queens","4A","CENTRAL TERMINAL AREA",,"2015282436",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"0","0",,,,,"4",,
"40741728","WALLSE","Manhattan","342344","WEST 11 STREET",,"2123522300","Continental","2023-05-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","18",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50150867","THE GRILLE","Queens",,"TERMINALS C, CONCOURSE D","11371","2159970667",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,,,,,,,,,
"50183623","MARINARA PIZZA-TRIBECA","Manhattan","130","WEST BROADWAY","10013","5164485699",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.716666397473","-74.00832579675","101","01","003300","1001571","1001440032","MN24","POINT (-74.00832579675 40.716666397473)"
"41546006","JUNIOR'S TACOS","Manhattan","253257","SHERMAN AVENUE",,"2129427202","Tex-Mex","2024-09-12T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","9","A","2024-09-12T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50147707","TACO EXPRESS MEXICAN GRILL","Bronx","3403","JEROME AVENUE","10467","3473487330","Tex-Mex","2025-08-19T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2026-04-10T06:00:14.000","Trans Fat / Re-inspection","40.880625707617","-73.883652918612","207","11","042100","2017697","2033240095","BX43","POINT (-73.883652918612 40.880625707617)"
"50122466","DALI NYC","Manhattan","37","MARKET STREET","10002","6465900612",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.712469811365","-73.994394510222","103","01","000800","1079615","1002770020","MN27","POINT (-73.994394510222 40.712469811365)"
"50158848","AURA 57","Manhattan","130","EAST   57 STREET","10022","9173882963",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.761061935614","-73.96948654606","105","04","011203","1036890","1013110058","MN19","POINT (-73.96948654606 40.761061935614)"
"50177237","WEISSABI 2 LLC","Brooklyn","6011","20 AVENUE","11204","3474846089",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.619239578292","-73.983008994884","312","44","024600","3132259","3055210005","BK88","POINT (-73.983008994884 40.619239578292)"
"50183321","Delicious 99","Queens","9904A","41 AVENUE","11368","3474810517",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.747902848454","-73.865464934705","404","21","040700",,"4","QN26","POINT (-73.865464934705 40.747902848454)"
"50143176","ASIA HARBOR","Brooklyn","404","CHURCH AVENUE","11218","3475743419","Other","2025-07-02T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0","A","2025-07-02T00:00:00.000","2026-04-10T06:00:14.000","Cycle Inspection / Re-inspection","40.644053992847","-73.976415593454","312","39","049400","3253185","3053370056","BK41","POINT (-73.976415593454 40.644053992847)"
"50103422","FLIK INTERNATIONAL","Manhattan","1","MANHATTAN WEST AVE",,"2127352992","American","2023-12-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2023-12-22T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50171220","JACKS CORNER","Queens","108-19","ROCKAWAY BEACH DRIVE","11694","3475266043",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.581373641921","-73.829916544475","414","32","093800","4303821","4161790001","QN10","POINT (-73.829916544475 40.581373641921)"
"50173112","COOL SIPS","Manhattan","156","SULLIVAN STREET","10012","9176995539",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.727297170285","-74.001695732719","102","03","004900","1008070","1005180030","MN24","POINT (-74.001695732719 40.727297170285)"
"50174077","STEINY B's","Brooklyn","942","FLATBUSH AVENUE","11226","7187906283",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.648643595226","-73.958301906811","314","40","051002","3117168","3051020043","BK42","POINT (-73.958301906811 40.648643595226)"
"50183507","DUMPLING WANG","Queens","42-37","27 STREET","11101","9177557590",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.749215267728","-73.940705539771","402","26","001900","4005111","4004317501","QN31","POINT (-73.940705539771 40.749215267728)"
"50183673","CHICK-FIL-A INC.","Queens","40-27","82 STREET","11373","4047658000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.746899078561","-73.883793529218","404","25","026901","4619702","4014930015","QN29","POINT (-73.883793529218 40.746899078561)"
"50181036","Aris pizza","Brooklyn","4414","5 AVENUE","11220","9176782129",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.648324342247","-74.006976675971","307","38","008000","3011207","3007380042","BK32","POINT (-74.006976675971 40.648324342247)"
"50168205","ROLL OVER KIMBAP","Brooklyn","394","MCGUINNESS BOULEVARD","11222","6315909330",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.736432933715","-73.952567072969","301","33","057900","3063794","3024890004","BK76","POINT (-73.952567072969 40.736432933715)"
"50150789","LATOYA'S KITCHEN","Manhattan","2492","ADAM CLAYTON POWELL JR BOULEVARD",,"2122346300","Caribbean","2025-09-01T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2026-04-10T06:00:13.000","Inter-Agency Task Force / Initial Inspection","0","0",,,,,"1",,
"50184352","BEANZZZY LLC","Brooklyn","539","ROGERS AVENUE","11225","9177513590",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.658824812711","-73.953332500686","309","40","080200","3115444","3050390004","BK60","POINT (-73.953332500686 40.658824812711)"
"50181936","HARISSA LLC","Manhattan","221","WEST   38 STREET","10018","3476369768",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.753866018844","-73.989612185526","105","03","011300","1014479","1007880036","MN17","POINT (-73.989612185526 40.753866018844)"
"50172320","PIZZA STUDIO","Manhattan","364","WEST   23 STREET","10011","9724801399",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.746008238371","-74.000216537551","104","03","009300","1084979","1007460075","MN13","POINT (-74.000216537551 40.746008238371)"
"50148716","DELTA JFK","Queens","JFK","INTERNATIONAL AIRPORT","11430","7043285184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.648312826068","-73.788281497594","483","28","071600","4000000","4142600001","QN98","POINT (-73.788281497594 40.648312826068)"
"50063114","THE ROOF","Manhattan","215","CHRYSTIE ST/PUBLIC ARTS",,"2127356000","American","2025-03-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","20",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"40387418","TAL BAGELS DELI","Manhattan","975979","FIRST AVENUE",,"2127539080","Bagels/Pretzels","2025-05-27T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","10",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50117192","THE DEVLIN CAFE AT IRISH ARTS CENTER","Manhattan","726","11 AVENUE","10019","9179122215",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.766752971821","-73.993978373823","104","03","013500","1082277","1010807502","MN15","POINT (-73.993978373823 40.766752971821)"
"50178609","PATOK","Manhattan","20","UNION SQUARE WEST","10003","9148171022",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.736609791786","-73.990679378381","105","02","005200","1016108","1008450002","MN13","POINT (-73.990679378381 40.736609791786)"
"41546006","JUNIOR'S TACOS","Manhattan","253257","SHERMAN AVENUE",,"2129427202","Tex-Mex","2022-06-01T00:00:00.000","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","0",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50179588","XI ZHI YI ZU","Queens","37-11","MAIN STREET","11354","6467078500",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.761320327799","-73.830996650422","407","20","087100","4112473","4049780004","QN22","POINT (-73.830996650422 40.761320327799)"
"50178186","PRET A MANGER","Queens",,"JFK TERMINAL    8","11430","6464760498",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,,,,,,,,,
"50160867","TOKA CHEF KITCHEN","Manhattan","201","ALLEN STREET","10002","3474592184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.722523488929","-73.988819791819","103","01","003601","1005543","1004170019","MN27","POINT (-73.988819791819 40.722523488929)"
"50172689","BUCK MASON","Manhattan","486","BROADWAY","10013","6263184378",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.721637474057","-73.999963923656","102","01","004500","1079892","1004730014","MN24","POINT (-73.999963923656 40.721637474057)"
"50180135","66 & 11 CORNER KITCHEN INC.","Brooklyn","6524","11 AVENUE","11219","9179128839",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.628446679701","-74.006135189479","310","43","021200","3142185","3057510048","BK30","POINT (-74.006135189479 40.628446679701)"
"50095108","DUNKIN'","Manhattan","58B","FULTON STREET","10038","2123232902","Coffee/Tea","2024-06-07T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2026-04-10T06:00:14.000","Cycle Inspection / Initial Inspection","40.708555799473","-74.004966733883","101","01","001502","1090416","1000760006","MN25","POINT (-74.004966733883 40.708555799473)"
"50183393","BENNIEBOP LLC","Manhattan","805","3 AVENUE","10022","6825542371",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.755498696318","-73.970979817697","106","04","009800","1038243","1013230047","MN19","POINT (-73.970979817697 40.755498696318)"
"50177630","SUNNYSIDE UP CAFE","Queens","45-16","QUEENS BOULEVARD","11104","9172169118",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.743221431648","-73.919386443535","402","26","018300","4001953","4001640001","QN31","POINT (-73.919386443535 40.743221431648)"
"50135791","SSP AMERICA INC","Queens",,"TERM 4","11430","7037237264",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,,,,,,,,,
"50179290","ORTIZ BARBERSHOP INC","Bronx","3706","3 AVENUE","10456","6462667071",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.835687732775","-73.903051425129","203","16","014702","2009624","2029260002","BX01","POINT (-73.903051425129 40.835687732775)"
"50170923","OFCORSICA","Manhattan","25","11 AVENUE","10011","6464757752",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.743081996014","-74.008650293747","104","03","009900","1012253","1006620003","MN13","POINT (-74.008650293747 40.743081996014)"
"50181780","MCDONALDS","Bronx","101","EAST  170 STREET","10452","5169245225",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.839504740406","-73.91580706121","204","16","022300","2008100","2028430069","BX63","POINT (-73.91580706121 40.839504740406)"
"50181083","LIRA OPCO LLC","Brooklyn","2164","86 STREET","11214","7182651130",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.602319101157","-73.994443406626","311","47","029000","3167062","3063800038","BK28","POINT (-73.994443406626 40.602319101157)"
"50182445","KING SOUVLAKI","Brooklyn","8402","3 AVENUE","11209","9172503719",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.624893781998","-74.030483382339","310","47","006200","3152717","3060240038","BK31","POINT (-74.030483382339 40.624893781998)"
"50181160","CHEF CHANG EXPRESS INC","Manhattan","401","WEST   53 STREET","10019","9179160000",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.765544809398","-73.98800028719","104","03","013300","1026764","1010630029","MN15","POINT (-73.98800028719 40.765544809398)"
"50182753","BLACK TAP BAR","Queens","JFK INTL","AIRPORT","11430","9176840703",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,,,,,,,,,
"50184114","HI SUSHI 278 INC.","Staten Island","278","NEW DORP LANE","10306","6467891196",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.572153175602","-74.112942474015","502","50","013400","5057559","5042190049","SI45","POINT (-74.112942474015 40.572153175602)"
"50104962","EMPANADAS RD","Bronx","1971","DR MARTIN L KING JR BLVE",,"3477264990","Latin American","2025-05-19T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","32",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","0","0",,,,,"2",,
"50176123","ZESTY TABBOULEH","Manhattan","82","2 AVENUE","10003","9293368177",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.726561070729","-73.989132999303","103","02","003800","1006203","1004460006","MN22","POINT (-73.989132999303 40.726561070729)"
"50158263","GRILL-N-CHILL BURGER","Manhattan","95","CANAL STREET","10002","7318038070",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.71546706611","-73.993759372534","103","01","001600","1081954","1003010010","MN27","POINT (-73.993759372534 40.71546706611)"
"50165085","FRONT RIVER CAFE","Bronx","2385","3 AVENUE","10451","6462296224",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-04-10T06:00:17.000",,"40.808183783295","-73.931242647217","201","08","005100","2129132","2023190002","BX39","POINT (-73.931242647217 40.808183783295)"
"50086844","GREAT EAST CHINESE CUISINE","Queens","29-30A","UNION STREET","11354","7188862060","Chinese","2025-04-08T00:00:00.000","Establishment re-closed by DOHMH.",,,"Not Applicable","0",,,"2026-04-10T06:00:13.000","Cycle Inspection / Reopening Inspection","40.77145563647","-73.826580644082","407","20","088901","4100731","4043430110","QN22","POINT (-73.826580644082 40.77145563647)"
